,x,y1,y2,y1err,y2err,z
942,431400004091904.0,3313945308296.031,3747364117136.101,990690138462.2345,1150030912366.8877,0.29065148333832014
943,97620001292288.0,1625475665705.9917,1175758696292.086,522007357228.31085,547185544770.2747,0.2758043810392555
944,68679999946752.0,783573287135.4747,831789890478.6411,413617637395.2659,516488512859.8182,0.2861696343993692
945,808199967997952.0,4547339228174.287,6499967798838.414,987233996548.677,1180336080582.8723,0.321004672237117
946,119299997958144.0,2217186544558.255,1108533874977.5254,515141167122.70905,373526125633.203,0.3181145101712883
947,768199998046208.0,5788452993709.152,6079740769939.894,1110596156982.1472,1322501407135.3477,0.3537047312301137
948,549499994898432.0,11700535353637.932,9081706978663.059,2083830988147.049,2185376965639.9607,0.365916682970454
949,665099979194368.0,7375133351265.456,5934304933180.608,999728154831.3873,1123776179158.4688,0.37026320936314105
950,221700004249600.0,2591945677250.2554,1523793972015.3577,535627393200.3765,527957440700.6008,0.41046062226468083
951,670500028153856.0,5968523832731.243,7100198462688.428,686786614987.5668,908745489371.063,0.3518038843857603
952,293799989346304.0,1750589947251.1846,3227691292170.031,424021543953.2011,690482177519.481,0.3632208364950393
953,215900003237888.0,1982357244215.869,2856698938018.9546,739333477612.6073,889599708124.448,0.37319327547818826
954,125199999565824.0,2383889135906.1475,2032283384046.4346,472268984310.9834,600063275100.1482,0.36275982159921466
955,178499998449664.0,1603945304507.148,2084080334602.2275,257751372690.39322,547039466824.61017,0.3706906527993953
956,149400001183744.0,1681453983873.981,1298476270198.75,349204568613.2197,406029751138.5246,0.39892526351718866
957,59929998131200.0,295692080878.14197,293444127416.35266,103256585203.04341,172202349167.76807,0.38531626707396827
958,68539998273536.0,906726989318.7422,1246378088748.0554,265362981168.3562,387313309844.6025,0.3551223508318676
959,50669998309376.0,433405034305.46686,841774380560.221,169110676545.83093,349224644287.173,0.3809964208451944
960,262000001155072.0,1902666162693.456,3026195147393.3057,390092351209.4077,598966884585.1168,0.5222743646888318
961,520599998824448.0,3040120418288.633,3939893941613.152,839892355798.5544,1048668307593.5808,0.5717016688352787
962,185500006612992.0,1208621804825.7295,1368841038143.5522,527592095682.06067,795059182810.1504,0.5983427413957442
963,62530001043456.0,321484286131.66614,476142420111.0073,206288641958.40332,339260516438.45044,0.5546138299502138
964,86889998581760.0,1457204579485.7817,1562097995871.154,560234607378.6604,638257821919.8734,0.3411847021544079
965,499900001288192.0,4518502018317.073,5381962992970.141,636433525674.133,878192343376.7296,0.34832737553454285
966,201399992320000.0,2244662548329.063,2873166557699.9365,741213661381.3577,941647611074.0045,0.3259207902543803
967,109800000061440.0,1221942923147.0984,1484954957941.5713,368317818681.144,501172702576.46747,0.33538310478515293
968,121999997272064.0,1030644993638.5522,1935910038732.711,351738320881.1174,585224922687.1138,0.39278013862224687
969,59769998016512.0,1136871087338.4783,1342069437910.063,310247984184.2518,428161584201.5353,0.34924697720228387
970,757199982821376.0,5923863320646.323,6775411633781.452,936557351712.6819,1111616801216.704,0.3775250674636103
971,484700011364352.0,3611007152453.9688,5030234458015.545,801171034134.5331,954609725806.5577,0.34761610255141423
972,596400031137792.0,15602830786763.768,18954758033006.926,1314072201451.525,1566785832361.9158,0.4513479020657617
973,555499997102080.0,3318210084718.8584,4638965229470.996,452808095952.91406,762416278507.0747,0.3676809707881234
974,395799993253888.0,2814547440891.1,4278682081756.4224,647638580678.0537,939888367138.3782,0.4073399679193253
975,275799999512576.0,1704363375505.9116,2601127361942.228,803859615583.7323,1047079771968.1105,0.4542024719910736
976,117100001624064.0,1059288770861.9305,1661123488874.3772,312571382445.59143,506028004673.9018,0.3843769183461054
977,107699995934720.0,1137828159694.1287,1065289295512.1483,455655531292.84607,533695195648.98065,0.470118819449961
978,249000007565312.0,3002794540217.784,2578113005081.8945,410908827687.81287,512946594720.7342,0.42629739998779487
979,169400002936832.0,702792609173.7609,1581968773458.9102,192519593892.74042,415132933576.92566,0.3895922374809836
980,203000001855488.0,1335729981447.1135,2338422887422.551,491607330728.5289,722723822973.4408,0.3663448240136606
981,178799991848960.0,1466735508523.937,2109279902673.8772,443629693831.17755,584977164643.7749,0.3759441173459417
982,116499998048256.0,1146969335614.835,1041084865859.5725,290516392218.07574,366816587226.7822,0.3677221560787181
983,64800000311296.0,637277429751.1741,934921480791.472,184311948100.02002,288904306490.69293,0.39179476649068207
984,144899999531008.0,1174773150239.3557,1337036429378.459,403582331552.4543,496780741970.35406,0.39210790694112463
985,159799996055552.0,1553716749970.425,1893284292393.3467,414480571917.40344,587610298106.2117,0.36533207608267476
986,105099997216768.0,1311609215978.8752,1696907722085.701,433291304422.0002,567897798443.7863,0.3534831341602529
987,94690003124224.0,756171819368.1256,1053522249966.7383,371051182945.9228,536968739743.33307,0.36534519486047046
988,82350000046080.0,961154547765.1232,1637839808343.7666,250279894583.99478,479423332010.7744,0.40229801555284644
989,71460001415168.0,1122006043237.377,396508129629.44275,271277853844.20367,189503915895.95673,0.4058730459404605
990,50349998080000.0,1015307788947.3263,1475581198795.1099,362781229713.39557,510433099632.45886,0.40952995070717807
991,50840001839104.0,503060809109.5527,795206071648.6428,323636543946.75146,459771206328.88367,0.3712499107616621
992,911800014995456.0,8880466660981.283,11370699754614.43,1328632445771.344,1612576824424.2708,0.49475285224055665
993,562600014249984.0,4118136199896.957,6497844491066.439,581439218176.7012,898734265527.0044,0.4051817221861054
994,666400012107776.0,5091391874669.333,6780770520649.303,835399013616.0784,1051835941433.5219,0.4770812832552749
995,490199985422336.0,4143524980817.189,5767021600078.291,855374726914.514,1071028409034.4818,0.4837360210346764
996,542299985543168.0,5254081967545.445,4189654263842.113,862417993130.8187,768898911160.618,0.44886203635188177
997,442900013907968.0,5256800237280.385,6669602270381.583,1219049626146.142,1611096875729.1208,0.42128467354925103
998,389500014428160.0,8211619617845.334,9666440995511.092,1260174424147.967,1493762276325.3018,0.40537004300880947
999,394400001687552.0,10017087330652.254,14581627528251.596,1162406087718.0647,1577872560180.4329,0.41603471349367543
1000,285700016570368.0,3121942505214.862,2820734108776.2734,1059249409225.8442,1218723897985.5806,0.5002068694552203
1001,156599993761792.0,1114831035596.2417,1785368657864.5872,265292598103.80923,624991455983.9211,0.44911000068772217
1002,147000003657728.0,999837494398.3936,1501098975335.246,333959157590.37054,536460126900.49664,0.4218323857062021
1003,192099995615232.0,1750984860381.0112,1935471089734.329,641215828270.0232,836624180601.4081,0.4710047727065755
1004,214099992510464.0,3187418242606.794,3370785802450.545,550480697623.3549,673030490857.0049,0.46510981132369916
1005,172000001654784.0,5089794114364.425,2722990153431.3555,897535533931.5519,798449962140.0466,0.4915716003075964
1006,165700006051840.0,2051586798200.658,2587405895293.122,459665766579.97437,546887701888.9064,0.4765651849664898
1007,83160004034560.0,657271361447.0995,1448302901572.8484,261203165545.70578,472907634155.76465,0.46898299434272933
1008,79259997569024.0,1005806695991.5541,643047042095.9025,185333021657.24823,188831790934.87494,0.46823161948398306
1009,57819998978048.0,526776447638.8826,566559520370.423,152700368468.23114,210627614466.81653,0.4211537236231735
1010,395500016631808.0,2963810538999.901,3765574057710.186,837107243389.9252,1017987062022.4557,0.49388763435901994
1011,582299989049344.0,3262695605539.802,4366300578518.3003,445873192475.03894,700198519942.4515,0.5299085794529348
1012,478800001368064.0,2943780442209.6846,3586368358407.503,597903253715.2661,802437098968.5616,0.52989481991679
1013,406000003710976.0,3112515879607.1987,3961224147673.771,803199075798.1974,1035539046956.6521,0.5090901784839117
1014,295399998881792.0,2174602498457.6284,3097448284925.963,714854951354.668,918241832237.1611,0.5271264672090761
1015,381500000305152.0,4597724236171.955,4878902647240.231,655846176627.2303,945572330228.6177,0.5258196391919858
1016,331800014487552.0,1578997332482.8105,2939770375819.3774,405128462070.9269,621081115680.7081,0.5089089454982673
1017,64640000196608.0,553932708622.564,700738107949.7213,332416196792.2274,438667097888.06934,0.5042277627634149
1018,165700006051840.0,1726151939544.717,877932563687.2764,372995629148.41724,338494025164.3666,0.5531782264779415
1019,163600001925120.0,1253325316862.8428,1757104994294.4731,511551130398.2481,629680883383.3162,0.5160756471151269
1020,102199996710912.0,1202054422644.9182,1371554340494.963,360270127905.4456,528133420426.9979,0.503440577713646
1021,71790000865280.0,300967622680.9875,138483067995.31613,94843300534.21292,65084568098.29936,0.49947020644690965
1022,64480000081920.0,570892779341.4343,463150787808.9247,281063169856.7184,353568919314.1133,0.5564901024076139
1023,58799998107648.0,502865963135.4595,1002036664757.3541,284209935617.9271,544428427348.0491,0.494384517124522
1024,448299995758592.0,3179026630073.7393,2780153302798.7505,622276635960.7814,758352215798.1951,0.5869113337431324
1025,519100015050752.0,6600989371579.342,10381210019331.389,961360941997.1128,1509532414128.889,0.5816259836003185
1026,461299989348352.0,4771070832053.149,6877891112007.722,910784061446.2203,1259985741769.9028,0.5894244146938703
1027,441300004372480.0,10427328772569.23,14720707262304.35,1552227061626.9348,2031093252129.7483,0.5839407715812142
1028,217800006172672.0,2091194200949.3882,2579309615537.658,538505090184.5703,668037902251.2072,0.5428032419414208
1029,108199998914560.0,456921765635.19775,1044965849156.9468,141498236875.2867,339831194377.99805,0.5658602780093018
1030,82020000595968.0,735682036411.0768,891316147022.8506,370020623495.5826,460159485350.7601,0.5184919965586967
1031,689500023947264.0,2805988812224.3823,3715132360357.714,466292365200.4551,703901055720.561,0.5211662244473219
1032,491799994957824.0,17559597647903.445,21131583297002.152,1786261764194.3276,2087079241265.574,0.5201320540497403
1033,450399999885312.0,12653742228021.693,14065066480269.68,1324263304085.509,1576157719504.388,0.49394808122056183
1034,272700006203392.0,1548997935436.2488,1835842133611.5813,503913860860.36017,634776390899.9344,0.5021942241964423
1035,242800004169728.0,1348288972767.6755,2799474103339.266,434192626437.6606,733589974301.3037,0.47338347077677906
1036,105600000196608.0,910225195890.18,1290705748831.2893,303701589067.8682,466038284884.9184,0.4696035947245941
1037,62210000814080.0,865488369469.428,1542100365763.4412,465431343202.2784,811574238631.2794,0.5659235329158167
1038,749599971082240.0,1966376682824.8296,4100585538900.5864,324223148062.5624,689227225113.1885,0.5807049619880255
1039,673699980115968.0,3369753610644.619,4754533452566.777,1285581615175.32,1613377265292.7385,0.5956227436923331
1040,538699997642752.0,1778005801981.73,4086930901969.166,273784352607.34988,1109800517192.2559,0.5443002151723947
1041,337199996338176.0,4574760660472.597,3159243633400.8447,1309343679696.5168,1402246822018.7356,0.531292230276677
1042,243900002336768.0,2929371033992.4336,2483766297498.6084,679206084167.7573,749054824557.1364,0.5357054172128456
1043,100699996160000.0,470740387480.1232,687024641002.25,98939513815.31392,273041637680.96716,0.55250880144111
1044,57009999183872.0,629797871235.6882,716129490549.8197,396564171301.5068,475969136023.013,0.5044032806298148
1045,70979996876800.0,458386168559.0125,763951010338.4596,176986599021.96198,332616778224.4021,0.527849487775335
1046,438200011063296.0,3120038172335.2896,3756469056046.66,868044110383.6716,1061794269320.4207,0.5771100546983077
1047,91439996338176.0,390672544253.9375,710705751044.4343,175100973598.45166,286690311781.6791,0.5327054039282587
1048,196399996076032.0,3308370089828.8325,2291530785756.6187,1340423506906.462,1460488239266.9568,0.5955766523285052
1049,74389999583232.0,832821386417.6613,717000297766.1215,318387495820.9566,572169975304.2634,0.5825306897305498
1050,64480000081920.0,772529026460.2253,868096931265.3687,272522299124.48563,365027475893.52167,0.5512124767753641
1051,296399988064256.0,4545003363379.751,4823267979018.422,696141240516.7084,790316418565.2485,0.3294943894920452
1052,665099979194368.0,7021740153795.132,8245767271232.217,1187634738185.915,1459189912157.812,0.35036037166045264
1053,193399994974208.0,2523452403521.6846,2670147235684.968,571126537205.6968,686000136776.9154,0.33598580427032404
1054,409900001787904.0,2895747943084.854,4571804760105.405,781689687188.274,991637281507.8159,0.3637641151355224
1055,66749999349760.0,851828529002.5322,1073818376187.5204,193971087218.4182,581398232837.4331,0.36135472391215434
1056,139800002691072.0,829940825425.7936,1124485992402.3389,241403691984.29016,393130461053.7752,0.3355736331758844
1057,144499997147136.0,1594340966304.6716,1010886057407.2563,359162322948.1763,379338310489.00055,0.34758785122212726
1058,66099999670272.0,767596395354.7014,975031563936.5598,347606490969.0871,413154535373.45355,0.3583216911636813
1059,479600006135808.0,3732263310840.8716,4474674187679.226,656420508746.6488,864178947489.2585,0.3640030396092951
1060,551199996641280.0,11622893928371.996,10013947637889.074,1254376630970.6978,1326916593712.1887,0.3924703380687906
1061,452299986042880.0,3090354804607.46,4742885244884.933,733359680309.6039,1024952985600.8551,0.3855108089217649
1062,252599995465728.0,2529777080141.952,2654012168708.2437,613166114006.4362,734006738331.519,0.3788395439015232
1063,293299994755072.0,5213577105227.333,7612759472650.6455,714928298273.6669,1069307565277.276,0.4156151738060599
1064,223000003608576.0,1772308300858.3435,2512153824396.995,649687289790.9597,815279802102.8708,0.38253140106738337
1065,219300006723584.0,2101169083190.065,2716608215760.033,448622541148.66174,665911111939.011,0.4034229188913987
1066,114200001118208.0,1297884957822.4922,1843520929086.9907,987263413271.6719,1346678197788.2488,0.36930574955817386
1067,78770002198528.0,638780786922.4224,737748064333.2748,280800280086.3934,393997152026.31903,0.3846792804117155
1068,778300016295936.0,5246841980735.466,8257191500028.632,571902659080.694,1269132017625.7866,0.49490889068509436
1069,82999999725568.0,1765431415467.237,1454875741192.2007,380691559384.5129,409843831072.6395,0.49706807094516636
1070,134300003467264.0,1082818377346.4901,1171830388449.1465,342182220140.5498,417756241102.72546,0.3363321185613415
1071,572500014530560.0,3785811421180.007,4846839959892.043,507481777379.48425,722511693404.7931,0.35195256325311425
1072,496199987625984.0,3744449165302.7793,3627479587437.0137,811798449170.5776,987571541547.8842,0.3860938065900255
1073,622999971561472.0,7135114534083.193,8444581410186.082,857696773519.9978,1176799271074.5625,0.37590473165872496
1074,444399997681664.0,5208294855716.169,6508356926783.865,1395221103032.486,1650491856714.5857,0.4211949452580056
1075,50019998629888.0,395223670440.5767,628790211968.6431,235672252323.93427,419406029136.5881,0.42347377678889536
1076,147000003657728.0,1226570807373.1606,1228792875789.6118,340505036700.6229,405244879257.8679,0.36780248674779165
1077,158200003297280.0,2262232612064.069,2301780633073.0894,421953119061.51465,506120712291.1491,0.3324107543388717
1078,58799998107648.0,399126994183.16797,684347520306.9342,249493710052.5542,378027154432.41437,0.32977034230079816
1079,391099990409216.0,3275434602937.653,3863231495624.4307,901655556925.6959,1155734499142.8696,0.39068420239547746
1080,500899990470656.0,2816298080382.3076,4154282867491.286,521752026140.9258,746795642344.2083,0.3853502102972183
1081,392200005353472.0,1820391003365.7915,2851678363393.1064,419282333067.90643,643907041521.5194,0.3714865789155597
1082,223000003608576.0,1532827786275.681,1742965612100.2751,373653094513.1728,473762410881.36304,0.3883194678388739
1083,224799997558784.0,2300310925113.0166,2347196941275.9795,663483447397.0964,821146793376.9845,0.3912590052028606
1084,227100002877440.0,1581507560439.7437,1852032976896.7751,448915569124.42096,560442788721.4509,0.37946473228760075
1085,346900012204032.0,4451334314075.724,4775763314048.143,1238557585994.3887,1376943430122.121,0.39222824357249314
1086,204500002406400.0,1349027811245.4385,1732482423133.528,430074667030.84796,579279378202.6971,0.38640864402900355
1087,228899996827648.0,2606236582716.505,3854820707505.038,755383464180.5139,1042201765870.812,0.3806224907498782
1088,237600006733824.0,1911842818919.5508,2675182067058.538,425540770274.80597,633131263764.804,0.41813276279008094
1089,236300007374848.0,3299363542947.167,3227483276358.4985,589852401132.4158,720444380960.1208,0.40674773500770406
1090,104800003817472.0,2739014789307.667,1532700661167.657,890254711354.171,462293695593.39166,0.43077183427323845
1091,246700002246656.0,1400854351283.9634,2081160068603.611,461755944305.65405,626008409735.0465,0.3659382613009154
1092,133499998699520.0,1515802910960.2754,1003834962718.0142,376570745488.96014,378695060071.53516,0.41283585851812676
1093,100200001568768.0,752893676724.7799,993261727188.6735,233330930444.92093,365321718800.4126,0.4366440904820576
1094,52620001542144.0,1266234651234.872,1406205134413.6274,412025263179.23975,607016422988.1807,0.3924973874784407
1095,78289997660160.0,521523094461.3114,991342188422.6703,219628848929.86963,454074784878.8418,0.384630773749745
1096,64640000196608.0,392903552179.6012,768886658031.533,109279184163.25711,290448511281.765,0.39991361189432084
1097,356999996899328.0,1875782053375.2505,2429974217002.7773,341516390443.8148,572949923809.6683,0.4675246302888595
1098,578899985563648.0,4367147084756.897,5848335757032.115,775949201936.4419,1079831675711.8596,0.4685657335036799
1099,308899987062784.0,3426816863899.124,3797055151388.036,520713459677.78326,690758752637.9362,0.4680731343013765
1100,1116999996407808.0,11113568691048.832,11001388344053.773,1137712285486.6716,1358549485056.8071,0.4185702524833184
1101,561800009482240.0,4694350597616.566,6042675096064.494,710373995581.9371,976987785121.2461,0.47402843352750107
1102,276299994103808.0,1638528336239.0205,1898067172147.7915,348573405652.7183,489523091429.02545,0.4896728835708182
1103,451200004653056.0,2346699933506.3374,3615387550969.4487,574480526123.2972,895206571287.5344,0.4795913417605117
1104,391099990409216.0,2476465518959.454,2541638303545.708,423450557817.0403,553328002752.3193,0.4689839591090002
1105,347599991209984.0,3022275161419.4683,3352016066636.4233,876450132608.4996,1074038539537.946,0.3817052691282715
1106,326099988905984.0,1959804918753.9658,3613125614085.1816,583921977042.6445,866047279725.9321,0.4589176626209876
1107,67239998914560.0,1168086646006.9636,917638573800.5981,390840586816.0829,435678303364.971,0.4254889955612613
1108,114799996305408.0,918584004811.9165,1191163389735.6519,339625973352.7378,521086092353.5313,0.4897438520141141
1109,592799976128512.0,3413857705628.175,5219176289942.104,643191154979.27,911763281803.8595,0.49918917897324877
1110,399699991330816.0,4006080720996.906,2878492544940.4,598318387468.7827,723587857393.5823,0.5265291305625475
1111,413700007657472.0,4879655966448.984,7013231322516.22,780843724916.1542,1077948911872.4342,0.4798016250410649
1112,385800000765952.0,3497075481326.999,3334733705599.666,616723016289.8577,742836592526.359,0.5004992214665326
1113,263099999322112.0,3920386657300.4556,2793208642779.3877,661784134156.9371,752754098135.7391,0.5315231294981901
1114,314799997059072.0,6032206199336.311,8089446399013.789,902618711398.7795,1143162600987.8464,0.5424402180500051
1115,206400005341184.0,2150694551472.225,2067149451764.655,478601738174.0755,552335226505.0035,0.44405850914264955
1116,225400001134592.0,1036861954669.7169,1644626139867.3113,310653574995.67285,480758597815.2974,0.518277537737687
1117,82829996195840.0,763902340657.9603,962323152309.2493,572478213721.8403,796363389280.0327,0.5615507433590566
1118,129600000622592.0,627054502709.0293,664066499247.7253,247216607801.3586,357140574042.66376,0.5042855712379395
1119,51160002068480.0,1287104115897.654,828445370321.0403,444516225601.8341,466450362323.52466,0.5368674563327961
1120,76989998301184.0,370230027959.7023,679696378192.5669,129026078332.67706,301133641654.3948,0.5621469747384654
1121,76989998301184.0,292834638586.96594,1164182113194.2017,97534761148.9554,424240943175.2131,0.4920647599996427
1122,70000001941504.0,788734631477.66,1083786657199.3971,559885727328.0059,822554950052.0349,0.551057502331732
1123,370799995256832.0,3610523512143.7305,2521700263148.5977,550590283762.7999,662479503800.0741,0.5599426924476785
1124,278399998230528.0,2650315149399.3125,3009280321063.7104,841971061986.8336,1060536966709.4409,0.5524298630585047
1125,195700000292864.0,1377426546249.9998,2386365862144.206,602215982284.6787,1043936362971.6431,0.5837209578743561
1126,273499994193920.0,2491792677545.3022,2481341227736.072,447746793034.01917,613801191356.9128,0.5950950087213887
1127,491600010543104.0,2535577875825.4,4173076679655.681,460730429598.40063,710831450575.5801,0.48380055211532175
1128,226900001685504.0,4044727286065.0005,1697322791590.8228,819589645049.9811,784909989315.9563,0.49686132928880805
1129,278699991629824.0,1964514353906.8135,3000676588265.9424,598715421426.0295,781370527628.0658,0.45844371691130464
1130,215200007454720.0,3510020638293.085,3241692384272.1226,745905399176.9835,857058873507.1434,0.44544800730025264
1131,504500011925504.0,4690519076451.0,6120144758218.689,660279595450.1654,919551373449.1296,0.5219232907444842
1132,213900008095744.0,3082831087941.856,2988790164102.8433,536367100230.654,695614558717.9967,0.4890719037656613
1133,226400007094272.0,1743732333650.8171,2569631975361.8037,546723308075.4125,740368368280.6874,0.4828723533899747
1134,142399993020416.0,1140317945728.9883,1349977812863.6843,391402101278.87476,557176993746.0614,0.5153778416678432
1135,235199992430592.0,1317966260343.5767,2230925779340.998,259154093022.24713,499284942240.68494,0.4875193087960395
1136,157199997337600.0,921977782862.8759,1294487530820.9473,295899710882.19904,417198733632.7206,0.5708916825119827
1137,184000006062080.0,1889064083316.1042,1580269200100.3232,785665574231.9784,954006670917.4642,0.5801673313668639
1138,308399992471552.0,2801107827513.2275,3183159783709.739,776123796367.78,936641001203.5945,0.5166389393382693
1139,439799987044352.0,5808781670338.024,4466669432966.311,1403368732123.7336,1490511826603.266,0.49263105203904545
1140,363800003870720.0,2099014030959.5005,2654095573839.219,506664436393.62134,697924984198.8358,0.5753847530006807
1141,97290001842176.0,1081316007782.7231,1568642359370.058,410288069332.15155,565812863336.6954,0.49687439627275115
1142,190500002856960.0,1550335232976.4958,1727108602072.3442,533540619343.8945,660707080255.847,0.5671269165003016
1143,92900000006144.0,1084542928756.1309,1137075296212.9033,418028337167.63965,539452281455.8668,0.5952079155980714
1144,145199992930304.0,1641505581607.7507,1294065951512.693,333470117146.7362,361371025122.7092,0.5800942433406986
1145,120999999700992.0,1475135913644.4888,1509513919655.932,582303446879.6356,661742274405.9596,0.5484684185233855
1146,213300004519936.0,1543545132369.9536,2374481789166.419,513161144681.0737,758841958458.9009,0.5857842642965678
1147,63510000173056.0,514466451328.58044,528422222841.7384,209070046608.90503,311031953338.3398,0.5661801484861623
1148,141899998429184.0,1652939263599.6912,1989357755583.3499,364123441044.1974,880806090233.3153,0.567571198746163
1149,119499999150080.0,1409648380627.1155,1928626706898.7122,353636952231.46326,533025084111.4345,0.544273398353605
1150,73410000453632.0,655829599098.0679,1039546865705.5614,346987172774.8192,777060593894.9023,0.5539804534172387
1151,370600010842112.0,7112098962923.972,9368461729661.6,1390984586993.985,1919996605681.4058,0.5955733203952096
1152,132900003512320.0,837411691783.0211,919996169217.2124,255732768305.27032,425914484839.34875,0.571265023081617
1153,51650001633280.0,1198134316304.7678,1543850293411.788,510154781117.0834,660704135823.0397,0.59571545390012
1154,496000003211264.0,5091585793417.621,4740127629704.914,691327223902.9269,870239678038.0968,0.4707119753302841
1155,496800007979008.0,2581126079814.692,3907612350193.713,552893182866.2023,770975887893.2566,0.43464930297328086
1156,297199992832000.0,2875654644388.585,4099001348595.848,710143207269.9502,884102568880.8296,0.4558958618351687
1157,270899995475968.0,1513962396976.7588,2389202769789.0967,609955952437.0187,931501619664.5929,0.46036463805332206
1158,128500002455552.0,883898798573.5776,1050379248454.2461,302133807543.9047,416813854787.66516,0.4336464023948434
1159,135500002230272.0,2966228626264.9297,2492834579041.3354,640325212713.1141,751396916783.948,0.4113896334225448
1160,61230001684480.0,1271676132871.348,1273294538972.897,395163096596.8379,446889070243.0383,0.4586031372120402
1161,837600025772032.0,3088598017292.2803,4454243760252.538,690939775799.4047,1005028870916.381,0.10599473658210196
1162,274799993552896.0,1453503966999.7725,1927001867474.7278,368408890783.1627,442180491339.60114,0.11175111574604946
1163,384699985821696.0,2232009279235.9727,2816061838615.9688,658716261744.8618,757254977896.7333,0.10018308868361693
1164,169000000552960.0,1261472971240.438,1279822165409.1748,488102219217.2312,547586456622.05,0.10037999673513007
1165,123599998418944.0,518721246336.24194,502788324238.9535,148419675849.97314,162400098068.75427,0.10771499621702317
1166,480999997702144.0,5447917916930.979,4397487565433.455,1416396665700.1716,730595380011.738,0.11331103703789788
1167,333899985059840.0,672577977146.4691,1303245551345.6694,143176671685.763,539938535957.16156,0.1099359541247073
1168,290100009238528.0,2545038521327.576,2897620635392.661,473831357845.312,567582084743.7756,0.12078701668753404
1169,167099997618176.0,1570722697787.3262,1203663542977.475,305439314616.3246,314495313868.67645,0.11477829993167553
1170,138899997327360.0,1910581461169.9148,2372776301740.7935,608044880572.9244,688561090681.6313,0.11149126267287936
1171,409999993995264.0,5028949910249.259,4762708810418.82,715995029375.3882,777571285533.8645,0.13052765227326102
1172,331800014487552.0,1950150599416.655,2560330033550.1396,372525106739.19244,524399192534.1252,0.11940766246691778
1173,113499996946432.0,1990255459965.7705,2031127878781.7512,588998623424.4457,636650489970.492,0.12811334523387816
1174,132600001724416.0,1049376791525.6326,1302215891701.8887,354032429134.3257,441016049457.8435,0.1224500035262432
1175,113200003547136.0,829900472131.337,916278211509.1674,286886505082.3751,358347040626.79065,0.12360532835787014
1176,78360000593920.0,395382655002.9896,726738973091.3562,202435323167.56522,293592461743.35736,0.12296395488147274
1177,314099984498688.0,2684142089476.983,2651181166830.739,439794653659.2543,450862185056.7092,0.15306447547232513
1178,288699984117760.0,3679797636178.715,3990602156924.115,1130366711178.145,1316100265553.263,0.15619319464753872
1179,276400003088384.0,2470297863791.6797,3404591848922.373,621119159975.1418,790650427240.4493,0.13932472105785423
1180,325599994314752.0,2918962769983.5728,4123890408439.7915,842071182885.3341,1067051358733.521,0.15257414554857668
1181,300400011902976.0,2603128753966.774,2997204025901.037,441114904008.5261,556263655395.231,0.14924202354311047
1182,230100003979264.0,1009015105674.8281,1406824416546.125,344189723668.4261,495377340181.47906,0.1547231197463908
1183,159900005040128.0,1828057906437.3997,1816367522503.7385,961776567800.172,1037062758238.482,0.15799844335450486
1184,129600000622592.0,612016532160.7341,553873065495.049,189115060042.9722,217264396448.69476,0.16482782140472566
1185,99560001110016.0,1211994444284.4058,1261442419532.2458,440514134288.3067,440017717380.03546,0.1567921939013367
1186,93129998860288.0,921989274579.769,1116722175299.526,289110023340.3959,398437378642.4497,0.1381319386945583
1187,66510001274880.0,407820841569.53906,593350384762.6477,182816302594.64078,250978965513.64807,0.1558189228552132
1188,78760002977792.0,167873301151.26163,478914351480.59644,62631053815.64213,218279173742.7972,0.15462112050783217
1189,51970001862656.0,474679856421.15436,374236720262.78906,105382066569.67432,116427746522.42963,0.13937409684592666
1190,62659999301632.0,1554803281435.4216,740330515194.1315,395822194720.53467,312156153729.58374,0.1321377275071847
1191,63729999806464.0,613047776118.9058,781281243547.339,351793116200.67255,479896229783.4735,0.14780538011886732
1192,50970000097280.0,573741033471.064,671000439482.3049,201142363135.12238,251470309503.77997,0.14417593382404809
1193,383500012224512.0,1350444653917.0078,1831053712901.887,252517683742.97293,325641804116.3518,0.15316965500275215
1194,348399995977728.0,3406974271501.0654,4547624064871.695,503565674657.90906,626359597989.55,0.16591548540922424
1195,224599996366848.0,1525105981252.664,1604979187807.918,343762260935.1007,320269714729.5764,0.15557261025690192
1196,136900002185216.0,1629776487652.1978,1955192209261.2358,353270047546.89557,424388592632.32324,0.15876774800440274
1197,78330002931712.0,577718411891.2482,1235429642593.198,142387742904.80713,797870450401.2288,0.1522847302241614
1198,135600002826240.0,1050127056596.56,1356620244955.539,262653657722.89975,331091507749.0588,0.1364360080018115
1199,51569999478784.0,574571417315.0857,613300680340.8115,216332161652.8055,297999755029.43317,0.16108460653573944
1200,53879999823872.0,787335369304.2854,705526974275.9961,313635448317.39575,326878706578.24677,0.15562565006166257
1201,179500004409344.0,1323344476060.222,1481331871571.0327,274777107372.29068,333225535099.85596,0.17490827155623878
1202,52109999341568.0,416662703519.0372,530191599831.4287,221886375711.4184,316271437599.28455,0.18377342369410724
1203,337199996338176.0,2343842526598.7837,2413593192856.144,428317233565.28174,449305118624.5626,0.17500780769256513
1204,63789999325184.0,1229644958522.2197,1557018388982.9639,670551085328.8715,833720016788.0714,0.155052402911436
1205,135600002826240.0,985325769862.6198,1290538704578.1252,448005553592.68427,514811424838.7851,0.15777190870398392
1206,337800016691200.0,1876505572536.153,2695906430300.746,329847039092.68677,407837270282.3035,0.16263714283735928
1207,74109996236800.0,422949765974.61145,886943585885.3162,256557175588.93918,415355458369.4748,0.17578364151811357
